Feature,Coefficient
cat__Store_Dept_16_45,-366.1314661623575
cat__Store_Dept_16_46,-5457.7972683498765
cat__Store_Dept_16_47,-409.81044674048593
cat__Store_Dept_16_48,-767.5932015790851
cat__Store_Dept_16_49,-5897.4198833607325
cat__Store_Dept_16_5,-7415.620213494401
cat__Store_Dept_16_51,-344.34752287520365
cat__Store_Dept_16_52,-480.7162589369747
cat__Store_Dept_16_54,-376.61413532743535
cat__Store_Dept_16_55,-2417.1866550916857
cat__Store_Dept_16_56,2496.87417545228
cat__Store_Dept_16_58,-3582.7269629143184
cat__Store_Dept_16_59,-891.2010241125099
cat__Store_Dept_16_6,533.9744692403128
cat__Store_Dept_16_60,-526.532530108537
cat__Store_Dept_16_67,-4178.535168483307
cat__Store_Dept_16_7,-12418.15749428467
cat__Store_Dept_16_71,-2869.326493348521
cat__Store_Dept_16_72,-14928.2454857704
cat__Store_Dept_16_74,-4026.9321389547786
cat__Store_Dept_16_77,-658.1200531262374
cat__Store_Dept_16_78,-75.58701530803883
cat__Store_Dept_16_79,-16251.966921457286
cat__Store_Dept_16_8,-15093.896629315472
cat__Store_Dept_16_80,-10967.265723200619
cat__Store_Dept_16_81,-11597.988006554677
cat__Store_Dept_16_82,-5953.373357242288
cat__Store_Dept_16_83,-3336.4971973191086
cat__Store_Dept_16_85,258.5838027042026
cat__Store_Dept_16_87,-4188.820527455991
cat__Store_Dept_16_9,8040.365358937529
cat__Store_Dept_16_90,-37581.108981291174
cat__Store_Dept_16_91,-30066.7628908748
cat__Store_Dept_16_92,-53317.92857051238
cat__Store_Dept_16_93,-24798.175587774247
cat__Store_Dept_16_94,-29387.80443908196
cat__Store_Dept_16_95,-41352.06217809167
cat__Store_Dept_16_96,-11785.542578667048
cat__Store_Dept_16_97,-11805.140507879218
cat__Store_Dept_16_98,-6546.12258860053
cat__Store_Dept_16_99,-340.91329262815407
cat__Store_Dept_17_1,3558.6331842840946
cat__Store_Dept_17_10,-4138.992450742008
cat__Store_Dept_17_11,-223.65375446866906
cat__Store_Dept_17_12,3105.8237155986226
cat__Store_Dept_17_13,-5888.034178740889
cat__Store_Dept_17_14,-1005.2551636313915
cat__Store_Dept_17_16,-2963.222688945284
cat__Store_Dept_17_17,46.057703530744405
cat__Store_Dept_17_18,-801.9833396860823
cat__Store_Dept_17_19,2850.5859522991277
cat__Store_Dept_17_2,-1178.5735384891937
cat__Store_Dept_17_20,-966.0858203386083
cat__Store_Dept_17_21,-1057.8046030287076
cat__Store_Dept_17_22,-1705.0809935254954
cat__Store_Dept_17_23,-7808.806017154872
cat__Store_Dept_17_24,-680.9452997589549
cat__Store_Dept_17_25,-3657.951590785524
cat__Store_Dept_17_26,724.159607855387
cat__Store_Dept_17_27,-346.5423875431409
cat__Store_Dept_17_28,395.39070079711854
cat__Store_Dept_17_29,-2881.5471764032204
cat__Store_Dept_17_3,7214.524040515603
cat__Store_Dept_17_30,-2151.4321291805845
cat__Store_Dept_17_31,-512.8712344641214
cat__Store_Dept_17_32,-862.478789542253
cat__Store_Dept_17_33,-497.5355832394793
cat__Store_Dept_17_34,-4542.831829694093
cat__Store_Dept_17_35,-1511.9739028519484
cat__Store_Dept_17_36,-335.5393870054727
cat__Store_Dept_17_38,16753.960898626985
cat__Store_Dept_17_4,-2001.1962372281537
cat__Store_Dept_17_40,2810.725667169883
cat__Store_Dept_17_41,-2004.3640162179354
cat__Store_Dept_17_42,-1385.3125955968392
cat__Store_Dept_17_44,3343.6689576591725
cat__Store_Dept_17_45,-373.1217354046147
cat__Store_Dept_17_46,5932.9277556288425
cat__Store_Dept_17_47,-325.03870832067537
cat__Store_Dept_17_48,5.8884786540057945
cat__Store_Dept_17_49,-5921.367178439838
cat__Store_Dept_17_5,6108.264916308532
cat__Store_Dept_17_51,-360.92886212585273
cat__Store_Dept_17_52,1422.6826331719872
cat__Store_Dept_17_54,-387.1126553163619
cat__Store_Dept_17_55,1094.8569555913737
cat__Store_Dept_17_56,658.7222025566587
cat__Store_Dept_17_58,-2195.7609229252266
cat__Store_Dept_17_59,-294.09987256591404
cat__Store_Dept_17_6,1381.1190234099593
cat__Store_Dept_17_60,-230.77904202253265
cat__Store_Dept_17_67,153.30341096558615
cat__Store_Dept_17_7,-4477.6520135166675
cat__Store_Dept_17_71,-1670.4309626992047
cat__Store_Dept_17_72,5360.255471110773
cat__Store_Dept_17_74,1190.6299997303204
cat__Store_Dept_17_77,-391.4466930934755
cat__Store_Dept_17_78,-291.02197968784446
cat__Store_Dept_17_79,5400.055893887995
cat__Store_Dept_17_8,-9761.54806906071
cat__Store_Dept_17_80,-10425.69785022991
cat__Store_Dept_17_81,-2800.3568496129383
cat__Store_Dept_17_82,1595.7586593591554
cat__Store_Dept_17_83,-3010.7835631502517
cat__Store_Dept_17_85,1781.448205438834
cat__Store_Dept_17_87,-1329.805333165978
cat__Store_Dept_17_9,7497.33365518313
cat__Store_Dept_17_90,-13777.450632550952
cat__Store_Dept_17_91,-21405.461512347643
cat__Store_Dept_17_92,-21818.382267229263
cat__Store_Dept_17_93,-22119.308056719536
cat__Store_Dept_17_94,-28710.30967163946
cat__Store_Dept_17_95,-18476.19447153502
cat__Store_Dept_17_96,-11271.547006232937
cat__Store_Dept_17_97,-6211.089439790497
cat__Store_Dept_17_98,-6183.910760748604
cat__Store_Dept_18_1,3072.9116912239274
cat__Store_Dept_18_10,-1422.932893949592
cat__Store_Dept_18_11,7229.8334910832
cat__Store_Dept_18_12,-486.37146404017744
cat__Store_Dept_18_13,12038.792274776335
cat__Store_Dept_18_14,7184.158292488601
cat__Store_Dept_18_16,1838.5293663115299
cat__Store_Dept_18_17,5098.603365827102
cat__Store_Dept_18_18,3253.086687000907
cat__Store_Dept_18_19,1218.8321714676792
cat__Store_Dept_18_2,20899.711445765446
cat__Store_Dept_18_20,3129.277315845174
cat__Store_Dept_18_21,-62.30966473310847
cat__Store_Dept_18_22,6563.387734057472
cat__Store_Dept_18_23,14906.06921740469
cat__Store_Dept_18_24,3272.010347673607
cat__Store_Dept_18_25,7481.1647882271045
cat__Store_Dept_18_26,3542.019868341645
cat__Store_Dept_18_27,1049.9516550536587
cat__Store_Dept_18_28,330.3659631650346
cat__Store_Dept_18_29,4754.35626823047
cat__Store_Dept_18_3,4680.188015382387
cat__Store_Dept_18_30,1829.3586597412532
cat__Store_Dept_18_31,1061.594631993719
cat__Store_Dept_18_32,2807.1472153422187
cat__Store_Dept_18_33,3343.1220157095
cat__Store_Dept_18_34,7410.099659706342
cat__Store_Dept_18_35,798.5225446582883
cat__Store_Dept_18_36,17.539368701067133
cat__Store_Dept_18_38,5458.331385839144
cat__Store_Dept_18_39,-738.3196071958233
cat__Store_Dept_18_4,995.1291809908759
cat__Store_Dept_18_40,17625.65813189666
cat__Store_Dept_18_41,-1275.8365489487023
cat__Store_Dept_18_42,1440.9745629750967
cat__Store_Dept_18_44,896.2930274307603
cat__Store_Dept_18_45,-347.1527851232073
cat__Store_Dept_18_46,5811.342511824421
cat__Store_Dept_18_47,-396.95381952710056
cat__Store_Dept_18_48,-1069.2868544837258
cat__Store_Dept_18_49,4837.997585993352
cat__Store_Dept_18_5,2093.5745348344662
cat__Store_Dept_18_50,-1956.2432564306894
cat__Store_Dept_18_51,-356.9584258027053
cat__Store_Dept_18_52,866.1378035587916
cat__Store_Dept_18_54,-307.9943507943612
cat__Store_Dept_18_55,849.8213548358926
cat__Store_Dept_18_56,1385.195810215996
cat__Store_Dept_18_58,143.89662394154837
cat__Store_Dept_18_59,90.87439943160669
cat__Store_Dept_18_6,1153.9239606434496
cat__Store_Dept_18_60,-475.8895212989827
cat__Store_Dept_18_67,439.6706864584561
cat__Store_Dept_18_7,9454.146524429776
cat__Store_Dept_18_71,2602.60629331701
cat__Store_Dept_18_72,15421.558673840791
cat__Store_Dept_18_74,8465.373124282023
cat__Store_Dept_18_77,-384.75480214861744
cat__Store_Dept_18_78,-310.28307658772576
cat__Store_Dept_18_79,714.7782620430444
cat__Store_Dept_18_8,2307.227250470792
cat__Store_Dept_18_80,-10877.877671823597
cat__Store_Dept_18_81,-3394.689794540677
cat__Store_Dept_18_82,114.83400609960815
cat__Store_Dept_18_83,-2170.447355296051
cat__Store_Dept_18_85,-719.6532649049852
cat__Store_Dept_18_87,5109.471398109308
cat__Store_Dept_18_9,-728.7025816462542
cat__Store_Dept_18_90,-26452.37172471705
cat__Store_Dept_18_91,-19846.696107469088
cat__Store_Dept_18_92,-24831.694222505204
cat__Store_Dept_18_93,-23750.118702571006
cat__Store_Dept_18_94,-24576.21996697883
cat__Store_Dept_18_95,-11050.45103403943
cat__Store_Dept_18_96,-12176.97199415774
cat__Store_Dept_18_97,-8687.24754992827
cat__Store_Dept_18_98,-5528.358727771442
cat__Store_Dept_18_99,-285.5261291912158
cat__Store_Dept_19_1,2515.908935185037
cat__Store_Dept_19_10,9396.151654311492
cat__Store_Dept_19_11,7716.395355430872
cat__Store_Dept_19_12,2059.687462775841
cat__Store_Dept_19_13,3699.1999880904505
cat__Store_Dept_19_14,3662.8580050365003
cat__Store_Dept_19_16,14345.469608483316
cat__Store_Dept_19_17,6947.998495294813
cat__Store_Dept_19_18,3207.14239079163
cat__Store_Dept_19_19,-1634.0010587826755
cat__Store_Dept_19_2,7992.847433799339
cat__Store_Dept_19_20,1435.1667262192354
cat__Store_Dept_19_21,1970.022479199619
cat__Store_Dept_19_22,3148.3545255440126
cat__Store_Dept_19_23,6668.851190594175
cat__Store_Dept_19_24,55.02757752677389
cat__Store_Dept_19_25,3991.4009796371142
cat__Store_Dept_19_26,891.0374936829987
cat__Store_Dept_19_27,682.5736985563608
cat__Store_Dept_19_28,-34.85265764232408
cat__Store_Dept_19_29,310.94801146328354
cat__Store_Dept_19_3,6417.84213401149
cat__Store_Dept_19_30,336.602660236112
cat__Store_Dept_19_31,612.7097717281849
cat__Store_Dept_19_32,1172.8565428532218
cat__Store_Dept_19_33,600.1898369967801
cat__Store_Dept_19_34,3850.2259227492937
cat__Store_Dept_19_35,377.8882337428062
cat__Store_Dept_19_36,-271.22302051684215
cat__Store_Dept_19_37,-562.9518266014472
cat__Store_Dept_19_38,18330.296248606588
cat__Store_Dept_19_39,-986.3398024534965
cat__Store_Dept_19_4,5731.628202070151
cat__Store_Dept_19_40,10027.621395255883
cat__Store_Dept_19_41,796.8040834195577
cat__Store_Dept_19_42,1080.4451324705162
cat__Store_Dept_19_44,1386.7247478537
cat__Store_Dept_19_45,-287.2823885348172
cat__Store_Dept_19_46,549.0758058320002
cat__Store_Dept_19_47,-343.2352285234559
cat__Store_Dept_19_48,-1022.5335804195024
cat__Store_Dept_19_49,-497.537644405885
cat__Store_Dept_19_5,8005.111356821972
cat__Store_Dept_19_50,-1951.6519469516277
cat__Store_Dept_19_51,-334.22561508622454
cat__Store_Dept_19_52,-471.8569159349078
cat__Store_Dept_19_54,-361.2947492142061
cat__Store_Dept_19_55,4547.115019545389
cat__Store_Dept_19_56,2089.415838033086
cat__Store_Dept_19_58,-787.0557994704528
cat__Store_Dept_19_59,-205.52014626388416
cat__Store_Dept_19_6,1381.849098280808
cat__Store_Dept_19_60,-60.38330050382184
cat__Store_Dept_19_67,6322.497625261289
cat__Store_Dept_19_7,10191.62266261536
cat__Store_Dept_19_71,1308.1210287152073
cat__Store_Dept_19_72,25662.10007218429
cat__Store_Dept_19_74,4904.8681273767825
cat__Store_Dept_19_77,-292.52816589074257
cat__Store_Dept_19_78,-466.5626138111193
cat__Store_Dept_19_79,15.101572517690155
cat__Store_Dept_19_8,12808.145377423583
cat__Store_Dept_19_80,10676.913550694679
cat__Store_Dept_19_81,6245.036059207641
cat__Store_Dept_19_82,7493.279391975987
cat__Store_Dept_19_83,776.1891623943729
cat__Store_Dept_19_85,2482.249192487494
cat__Store_Dept_19_87,3511.7507655313966
cat__Store_Dept_19_9,10126.046746278687
cat__Store_Dept_19_90,23137.505284599418
cat__Store_Dept_19_91,21684.910625888886
cat__Store_Dept_19_92,40013.319065292395
cat__Store_Dept_19_93,11404.788456077476
cat__Store_Dept_19_94,8735.784263397456
cat__Store_Dept_19_95,28878.036912701158
cat__Store_Dept_19_96,3992.721752216808
cat__Store_Dept_19_97,6568.901692970815
cat__Store_Dept_19_98,6636.069923280398
cat__Store_Dept_19_99,-337.8992723751774
cat__Store_Dept_1_1,3507.6900175756236
cat__Store_Dept_1_10,12942.648710003099
cat__Store_Dept_1_11,10582.64774280445
cat__Store_Dept_1_12,6223.326154954336
cat__Store_Dept_1_13,8347.674690881238
cat__Store_Dept_1_14,522.0245772553037
cat__Store_Dept_1_16,10079.515100937691
cat__Store_Dept_1_17,-958.4154667855614
cat__Store_Dept_1_18,912.3352365739154
cat__Store_Dept_1_19,-334.0555973666018
cat__Store_Dept_1_2,3161.0029012563477
cat__Store_Dept_1_20,-1239.7732301413225
cat__Store_Dept_1_21,2616.217628875856
cat__Store_Dept_1_22,-1146.1254946147153
cat__Store_Dept_1_23,458.7217464382016
cat__Store_Dept_1_24,523.6314963499285
cat__Store_Dept_1_25,1219.8123992795686
cat__Store_Dept_1_26,-176.4402639125289
cat__Store_Dept_1_27,-321.04073008201425
cat__Store_Dept_1_28,-306.0604351092396
cat__Store_Dept_1_29,-824.7858206242283
cat__Store_Dept_1_3,1287.601646181336
cat__Store_Dept_1_30,-935.2367277990207
cat__Store_Dept_1_31,32.68336093255138
cat__Store_Dept_1_32,1727.992111669159
cat__Store_Dept_1_33,365.1394323239337
cat__Store_Dept_1_34,-2032.1681266922035
cat__Store_Dept_1_35,-487.00345090646005
cat__Store_Dept_1_36,-754.0131770445272
cat__Store_Dept_1_37,-483.7450734916625
cat__Store_Dept_1_38,20144.784747385987
cat__Store_Dept_1_4,11286.788709196731
cat__Store_Dept_1_40,14305.462212070055
cat__Store_Dept_1_41,-949.1218960889815
cat__Store_Dept_1_42,2650.7772907132894
cat__Store_Dept_1_44,639.0631911447546
cat__Store_Dept_1_45,-337.90890654588344
cat__Store_Dept_1_46,-142.78391219925288
cat__Store_Dept_1_47,-494.89147957229454
cat__Store_Dept_1_48,-356.81825498569873
cat__Store_Dept_1_49,5570.315051882294
cat__Store_Dept_1_5,3302.3017058432847
cat__Store_Dept_1_51,-292.4448514398795
cat__Store_Dept_1_52,240.32793538950608
cat__Store_Dept_1_54,-364.05354179415684
cat__Store_Dept_1_55,3356.548090578167
cat__Store_Dept_1_56,348.23578963000267
cat__Store_Dept_1_58,-397.4046334798713
cat__Store_Dept_1_59,-50.13649520283635
cat__Store_Dept_1_6,222.1062770278742
cat__Store_Dept_1_60,427.0764907497465
cat__Store_Dept_1_67,-136.98690584575954
cat__Store_Dept_1_7,626.128815806834
cat__Store_Dept_1_71,-2304.1984691827743
cat__Store_Dept_1_72,376.37655042123026
cat__Store_Dept_1_74,-2071.9994869002007
cat__Store_Dept_1_77,-9.728708228444013
cat__Store_Dept_1_78,-361.2640846841986
cat__Store_Dept_1_79,12099.782539037613
cat__Store_Dept_1_8,5768.643991086888
cat__Store_Dept_1_80,5789.909550545422
cat__Store_Dept_1_81,14328.573844223569
cat__Store_Dept_1_82,5335.234221956156
cat__Store_Dept_1_83,2192.0129297905823
cat__Store_Dept_1_85,1271.7632047443653
cat__Store_Dept_1_87,32470.4674810389
cat__Store_Dept_1_9,7783.71552328451
cat__Store_Dept_1_90,37582.52964191945
cat__Store_Dept_1_91,30945.981992314606
cat__Store_Dept_1_92,61283.98087184277
cat__Store_Dept_1_93,45690.06083662877
cat__Store_Dept_1_94,33963.77401844844
cat__Store_Dept_1_95,51902.07752170858
cat__Store_Dept_1_96,21115.411126011426
cat__Store_Dept_1_97,21175.217041132262
cat__Store_Dept_1_98,5511.93588163021
cat__Store_Dept_1_99,-494.3466198449833
cat__Store_Dept_20_1,21577.26507132746
cat__Store_Dept_20_10,23410.468208240716
cat__Store_Dept_20_11,11590.106249712173
cat__Store_Dept_20_12,3408.5468607934836
cat__Store_Dept_20_13,26228.683761061864
cat__Store_Dept_20_14,9517.319801771637
cat__Store_Dept_20_16,13475.180658684436
cat__Store_Dept_20_17,8174.884278713792
cat__Store_Dept_20_18,7079.523344897896
cat__Store_Dept_20_19,-1483.285195103302
cat__Store_Dept_20_2,35384.61199475292
cat__Store_Dept_20_20,1701.0254608113694
cat__Store_Dept_20_21,8338.404318288207
cat__Store_Dept_20_22,4668.674110686523
cat__Store_Dept_20_23,16516.051344845786
cat__Store_Dept_20_24,2667.1725023923523
cat__Store_Dept_20_25,8594.937188939373
cat__Store_Dept_20_26,5771.668894284871
cat__Store_Dept_20_27,1022.996810821399
cat__Store_Dept_20_28,47.68135835796029
cat__Store_Dept_20_29,3488.69555360516
cat__Store_Dept_20_3,3788.52867189033
cat__Store_Dept_20_30,1993.3758017060236
cat__Store_Dept_20_31,1440.3207490241011
cat__Store_Dept_20_32,7238.339310629022
cat__Store_Dept_20_33,3964.774175637533
cat__Store_Dept_20_34,8618.403793216428
cat__Store_Dept_20_35,2792.3762762268293
cat__Store_Dept_20_36,1212.1974132442845
cat__Store_Dept_20_37,689.1149472620491
cat__Store_Dept_20_38,49668.64926485854
cat__Store_Dept_20_4,25741.164039685027
cat__Store_Dept_20_40,42210.70666674855
cat__Store_Dept_20_41,3982.4061526520804
cat__Store_Dept_20_42,3612.6884145790573
cat__Store_Dept_20_44,3776.702689514294
cat__Store_Dept_20_45,-365.0830177509778
cat__Store_Dept_20_46,13923.815291381803
cat__Store_Dept_20_47,-360.9450091209583
cat__Store_Dept_20_48,81.0712265883331
cat__Store_Dept_20_49,15529.295179977998
cat__Store_Dept_20_5,20971.243285322576
cat__Store_Dept_20_50,469.8480443705911
cat__Store_Dept_20_51,-338.100756354448
cat__Store_Dept_20_52,1121.6172675641342
cat__Store_Dept_20_54,-227.8791120864094
cat__Store_Dept_20_55,10524.79317297619
cat__Store_Dept_20_56,1766.1427444849078
cat__Store_Dept_20_58,420.2986323616566
cat__Store_Dept_20_59,806.9865883754878
cat__Store_Dept_20_6,3664.3327744782646
cat__Store_Dept_20_60,-9.38398558592537
cat__Store_Dept_20_67,9956.63625808292
cat__Store_Dept_20_7,24935.23519765456
cat__Store_Dept_20_71,3431.8850502108426
cat__Store_Dept_20_72,45451.57107703652
cat__Store_Dept_20_74,8504.164203654092
cat__Store_Dept_20_77,-249.31467770663406
cat__Store_Dept_20_78,-337.7733381413218
cat__Store_Dept_20_79,16798.3978891425
cat__Store_Dept_20_8,46290.53051136512
cat__Store_Dept_20_80,28546.073719054988
cat__Store_Dept_20_81,17329.537489726776
cat__Store_Dept_20_82,14982.76326940575
cat__Store_Dept_20_83,2153.2609615722863
cat__Store_Dept_20_85,2564.534097104793
cat__Store_Dept_20_87,30778.7354866015
cat__Store_Dept_20_9,18203.55474693619
cat__Store_Dept_20_90,51292.870678916675
cat__Store_Dept_20_91,45297.42780306232
cat__Store_Dept_20_92,90416.79703661468
cat__Store_Dept_20_93,27062.248729194645
cat__Store_Dept_20_94,34096.74742282958
cat__Store_Dept_20_95,82014.50082965915
cat__Store_Dept_20_96,-11950.736430583807
cat__Store_Dept_20_97,11923.593685017706
cat__Store_Dept_20_98,12920.5103374253
cat__Store_Dept_20_99,113.77534669532234
cat__Store_Dept_21_1,-4015.0972295334473
cat__Store_Dept_21_10,-3433.515162293523
cat__Store_Dept_21_11,-1438.4056727933905
cat__Store_Dept_21_12,-1564.6188630189106
cat__Store_Dept_21_13,-1740.2957261374995
cat__Store_Dept_21_14,1206.2942129289684
cat__Store_Dept_21_16,-8219.592425539016
cat__Store_Dept_21_17,-2963.9774333542305
cat__Store_Dept_21_18,-355.194098271507
cat__Store_Dept_21_19,456.16370949189655
cat__Store_Dept_21_2,4970.06020892317
cat__Store_Dept_21_20,108.94727883586306
cat__Store_Dept_21_21,-2033.9327053732925
cat__Store_Dept_21_22,-691.5013688263174
cat__Store_Dept_21_23,15781.786913869038
cat__Store_Dept_21_24,3064.2224912725374
cat__Store_Dept_21_25,9455.227609307753
cat__Store_Dept_21_26,3717.835171330623
cat__Store_Dept_21_27,-42.25820360757947
cat__Store_Dept_21_28,-160.08005356981676
cat__Store_Dept_21_29,-383.8745986904494
cat__Store_Dept_21_3,2816.4455369232164
cat__Store_Dept_21_30,265.9688053713398
cat__Store_Dept_21_31,1488.9230983630873
cat__Store_Dept_21_32,593.4978364899982
cat__Store_Dept_21_33,2616.644852490731
cat__Store_Dept_21_34,5504.6653579685935
cat__Store_Dept_21_35,-342.96833074926616
cat__Store_Dept_21_36,-136.9531702763409
cat__Store_Dept_21_38,-19282.71680074608
cat__Store_Dept_21_4,-6224.975217263607
cat__Store_Dept_21_40,-4457.556042922675
cat__Store_Dept_21_41,552.462853792252
cat__Store_Dept_21_42,-480.8119788310622
cat__Store_Dept_21_44,74.18213021149384
cat__Store_Dept_21_45,-317.6452101529646
cat__Store_Dept_21_46,-583.6404674067132
cat__Store_Dept_21_47,-335.52831175686055
cat__Store_Dept_21_48,-1387.755991764979
cat__Store_Dept_21_49,4746.288226646139
cat__Store_Dept_21_5,-4770.584141621607
cat__Store_Dept_21_50,-2828.2340380422606
cat__Store_Dept_21_51,-334.4746558992552
cat__Store_Dept_21_52,653.5383122768657
cat__Store_Dept_21_54,-327.72624104812013
cat__Store_Dept_21_55,-1175.3653738912074
cat__Store_Dept_21_56,-2254.9111994896607
cat__Store_Dept_21_58,-2382.1542905187334
cat__Store_Dept_21_59,-215.18845311179044
cat__Store_Dept_21_6,-547.644044528626
cat__Store_Dept_21_60,-399.87948317400213
cat__Store_Dept_21_67,-2441.8489027623364
cat__Store_Dept_21_7,680.7735421105963
cat__Store_Dept_21_71,868.3378820866275
cat__Store_Dept_21_72,-3665.2142307812305
cat__Store_Dept_21_74,-2134.0359990488346
cat__Store_Dept_21_77,-551.3449546676869
cat__Store_Dept_21_78,-382.56022768504357
cat__Store_Dept_21_79,1031.6834967897512
cat__Store_Dept_21_8,-11380.485243312012
cat__Store_Dept_21_80,-11257.59350279336
cat__Store_Dept_21_81,-10219.661687489119
cat__Store_Dept_21_82,-193.2669968162948
cat__Store_Dept_21_83,-3299.7968415308624
cat__Store_Dept_21_85,-982.4431072589688
cat__Store_Dept_21_87,-5839.120847046919
cat__Store_Dept_21_9,-3173.4561386423416
