feature,coefficient,importance,relative_importance
Store_45 Dept_14,885.9514053385186,885.9514053385186,3.9114345659725044e-05
Store_40 Dept_12,883.8161530597432,883.8161530597432,3.902007525708278e-05
Store_1 Dept_13,880.0406123937594,880.0406123937594,3.8853386879174275e-05
Store_38 Dept_29,879.6580730701967,879.6580730701967,3.8836497944589254e-05
Store_26 Dept_11,-879.6126773153401,879.6126773153401,3.8834493742963474e-05
Store_8 Dept_67,-879.2099449064489,879.2099449064489,3.881671329298075e-05
Store_9 Dept_93,-872.9677176816339,872.9677176816339,3.8541121841929696e-05
Store_40 Dept_32,-872.8979099896345,872.8979099896345,3.85380398645457e-05
Store_22 Dept_12,-870.9745368150737,870.9745368150737,3.845312382656768e-05
Store_11 Dept_58,-870.3354229888547,870.3354229888547,3.842490724610513e-05
Store_21 Dept_9,866.4617099340512,866.4617099340512,3.825388460253894e-05
Store_41 Dept_36,-861.409193268821,861.409193268821,3.803081832361609e-05
Store_30 Dept_17,-861.2228600221307,861.2228600221307,3.8022591796771584e-05
Store_12 Dept_22,858.8277798623732,858.8277798623732,3.791685011310022e-05
Store_11 Dept_19,-858.6088549655955,858.6088549655955,3.790718467994612e-05
Store_6 Dept_23,858.3659284897831,858.3659284897831,3.789645958815489e-05
Store_32 Dept_18,-857.2581964901163,857.2581964901163,3.784755373161217e-05
Store_19 Dept_47,-856.2590733966491,856.2590733966491,3.780344290815278e-05
Store_41 Dept_5,855.9100678932671,855.9100678932671,3.778803447625214e-05
Store_40 Dept_24,-849.6251568083878,849.6251568083878,3.751055855247879e-05
Store_45 Dept_46,-849.5395295640284,849.5395295640284,3.7506778149159166e-05
Store_17 Dept_29,846.7700498269736,846.7700498269736,3.738450689694373e-05
WeekOfYear_12,-842.4688494446297,842.4688494446297,3.7194610885161395e-05
Store_40,-842.3546054857427,842.3546054857427,3.7189567067102625e-05
Store_31 Dept_46,841.2966648450364,841.2966648450364,3.714285947607821e-05
Store_30 Dept_1,835.8088989038442,835.8088989038442,3.6900577142498705e-05
Store_25 Dept_13,-833.03405171023,833.03405171023,3.6778068919553366e-05
Store_28 Dept_26,831.3590138909108,831.3590138909108,3.670411677289705e-05
Store_19 Dept_82,830.8051698178316,830.8051698178316,3.667966481268177e-05
Store_28 Dept_43,-829.9588518552777,829.9588518552777,3.6642300265229285e-05
Store_11 Dept_78,-828.9490977220263,828.9490977220263,3.659772008626988e-05
Store_1 Dept_82,-827.0320828232597,827.0320828232597,3.651308476323368e-05
Store_18 Dept_82,-826.4903748815768,826.4903748815768,3.6489168607618457e-05
WeekOfYear_26,822.2297883906692,822.2297883906692,3.6301065680398834e-05
Store_18 Dept_35,818.2040841321418,818.2040841321418,3.61233326953355e-05
Store_11 Dept_47,-815.5029426324398,815.5029426324398,3.60040785447596e-05
Store_12 Dept_59,814.4452635086388,814.4452635086388,3.595738249958586e-05
Store_18 Dept_28,-812.5042367614562,812.5042367614562,3.5871687064524085e-05
Store_34 Dept_20,-806.2210978499413,806.2210978499413,3.559428938138687e-05
Store_1 Dept_78,-802.9395429648707,802.9395429648707,3.544941024772043e-05
Store_40 Dept_4,-798.6718907773954,798.6718907773954,3.5260995373258315e-05
Store_39 Dept_11,-798.5967060193796,798.5967060193796,3.525767600089133e-05
Store_29 Dept_11,795.5766133772753,795.5766133772753,3.51243403045813e-05
Store_26 Dept_51,795.0466286043732,795.0466286043732,3.510094172145725e-05
Store_30 Dept_26,789.1070456692992,789.1070456692992,3.48387118761213e-05
Store_43 Dept_82,-783.741227170216,783.741227170216,3.460181346582949e-05
Store_17 Dept_4,-783.2769206419812,783.2769206419812,3.4581314546895556e-05
Store_32 Dept_82,783.2584127530179,783.2584127530179,3.458049743213962e-05
Store_36 Dept_44,783.1829846998064,783.1829846998064,3.457716731840203e-05
Store_3 Dept_17,781.3960121336884,781.3960121336884,3.449827330433488e-05
Store_31 Dept_45,-780.8214784159582,780.8214784159582,3.4472907905856986e-05
Store_32 Dept_78,-777.0945018358377,777.0945018358377,3.430836360992596e-05
Store_45 Dept_55,-775.398640559438,775.398640559438,3.4233492117250016e-05
Store_28 Dept_10,-773.4363061216665,773.4363061216665,3.414685595748271e-05
Store_42 Dept_32,772.1440450946457,772.1440450946457,3.40898032295465e-05
Store_17 Dept_32,771.0955155084948,771.0955155084948,3.40435111322373e-05
Dept_74,770.7181101673256,770.7181101673256,3.40268488606055e-05
Store_44 Dept_16,770.3954292222853,770.3954292222853,3.40126026458063e-05
Store_19 Dept_78,-768.585127710985,768.585127710985,3.393267866957617e-05
Store_9 Dept_17,767.5440546388031,767.5440546388031,3.388671577391736e-05
Store_8 Dept_45,766.8657593050305,766.8657593050305,3.3856769347979444e-05
Store_11 Dept_32,765.6302247539979,765.6302247539979,3.38022210677776e-05
Store_33 Dept_11,-762.9777071719932,762.9777071719932,3.368511364072703e-05
Store_30 Dept_25,759.330901002009,759.330901002009,3.352410883140312e-05
Store_38 Dept_3,759.1135515921279,759.1135515921279,3.351451295526838e-05
Store_11 Dept_92,-758.447211704061,758.447211704061,3.348509435674067e-05
Store_42 Dept_79,-756.3434708719225,756.3434708719225,3.339221516992421e-05
Store_20 Dept_49,755.8391902098289,755.8391902098289,3.336995141142934e-05
Store_11 Dept_98,-755.7848914083435,755.7848914083435,3.336755414440385e-05
Store_29 Dept_46,-752.0778804955962,752.0778804955962,3.320389132347275e-05
Store_22 Dept_3,747.0958872573622,747.0958872573622,3.298393862130368e-05
Store_25 Dept_51,745.9327064773071,745.9327064773071,3.293258472669764e-05
Store_22 Dept_51,744.9969979581492,744.9969979581492,3.289127362742679e-05
Store_17 Dept_42,744.7867059380347,744.7867059380347,3.288198933179311e-05
Store_29 Dept_82,741.3293037986352,741.3293037986352,3.27293466230054e-05
Store_12 Dept_49,-741.2070452959333,741.2070452959333,3.272394896653609e-05
Store_3 Dept_11,736.2504321399058,736.2504321399058,3.250511678328296e-05
Store_45 Dept_3,734.6759508015306,734.6759508015306,3.243560415885131e-05
Store_9 Dept_1,-733.3948440782187,733.3948440782187,3.237904388827589e-05
Store_22 Dept_41,729.6421522016443,729.6421522016443,3.221336427387459e-05
Store_11 Dept_94,-728.0966987666189,728.0966987666189,3.214513321797882e-05
Store_11 Dept_24,-727.6743271872122,727.6743271872122,3.212648570768174e-05
Store_19 Dept_3,725.2939590988057,725.2939590988057,3.202139355517058e-05
Store_26 Dept_12,722.2505049750876,722.2505049750876,3.188702646022914e-05
Store_24 Dept_7,716.5618305939092,716.5618305939092,3.163587411174789e-05
Store_35 Dept_1,-715.1139862529078,715.1139862529078,3.157195245230454e-05
Store_19 Dept_98,712.2646275223113,712.2646275223113,3.1446154579390144e-05
Store_38 Dept_16,-711.8869238389502,711.8869238389502,3.1429479136088274e-05
Store_32 Dept_83,-711.4456859828923,711.4456859828923,3.1409998688384246e-05
Store_9 Dept_10,710.0607461520813,710.0607461520813,3.134885423403399e-05
Store_22 Dept_48,704.6869099861976,704.6869099861976,3.111160184745328e-05
Store_25 Dept_60,703.6277749072561,703.6277749072561,3.1064841522532037e-05
Store_28 Dept_71,-702.3928485656016,702.3928485656016,3.101032009449353e-05
Store_5 Dept_47,700.4683438446528,700.4683438446528,3.092535409926471e-05
Store_14 Dept_43,-698.7904849793011,698.7904849793011,3.0851277404728034e-05
Store_34 Dept_59,698.5130045714977,698.5130045714977,3.0839026772786794e-05
Store_12 Dept_10,-696.9606661250544,696.9606661250544,3.0770491746814504e-05
Store_12 Dept_4,693.7573164840846,693.7573164840846,3.062906533858168e-05
Store_19 Dept_19,-693.2218131802641,693.2218131802641,3.0605423114864505e-05
Store_11 Dept_71,692.5926125738234,692.5926125738234,3.057764419848e-05
Store_4 Dept_39,-691.4680022591941,691.4680022591941,3.05279931721214e-05
Store_10 Dept_29,-691.1008546016697,691.1008546016697,3.0511783772488378e-05
Store_22 Dept_78,-690.0176080515511,690.0176080515511,3.046395893724264e-05
Store_15 Dept_5,688.513352256744,688.513352256744,3.0397546738148892e-05
Store_12 Dept_12,687.7680476176355,687.7680476176355,3.0364641882306658e-05
Store_35 Dept_51,683.4079805166059,683.4079805166059,3.017214693206263e-05
Store_36 Dept_82,-681.3470975179397,681.3470975179397,3.0081159898814142e-05
Store_39 Dept_82,-681.3279455221433,681.3279455221433,3.0080314347038796e-05
Store_44 Dept_11,-678.2702927840597,678.2702927840597,2.9945320389826088e-05
WeekOfYear_7,671.4574692581072,671.4574692581072,2.96445373754225e-05
Store_18 Dept_9,-671.312598932962,671.312598932962,2.963814141742817e-05
Store_37 Dept_55,-671.0548470929871,671.0548470929871,2.962676179265139e-05
Store_33 Dept_16,670.7380790998416,670.7380790998416,2.9612776631949384e-05
Store_32 Dept_41,668.8908032016288,668.8908032016288,2.953122025360156e-05
WeekOfYear_18,665.5780976027677,665.5780976027677,2.9384965830298004e-05
Store_7 Dept_98,661.22449370337,661.22449370337,2.919275622742311e-05
Store_11 Dept_60,-660.1840148361124,660.1840148361124,2.9146819565637468e-05
Store_34 Dept_30,656.52118834676,656.52118834676,2.8985107466607178e-05
Store_41 Dept_47,-653.1056106277769,653.1056106277769,2.883431128667797e-05
Store_14 Dept_99,-646.7317209790829,646.7317209790829,2.8552907000377754e-05
Store_17 Dept_49,-644.5914051110783,644.5914051110783,2.8458413042607984e-05
Store_32 Dept_17,-640.4726294715884,640.4726294715884,2.8276570999029643e-05
Store_44 Dept_55,637.5022993807347,637.5022993807347,2.814543229639082e-05
Store_34 Dept_5,635.3847549617439,635.3847549617439,2.8051943687585482e-05
Store_30 Dept_23,-632.151408268565,632.151408268565,2.7909192923341924e-05
Store_28 Dept_78,-631.5907511245601,631.5907511245601,2.7884440169189657e-05
Store_28 Dept_8,-629.270675142737,629.270675142737,2.7782009885358028e-05
Store_42 Dept_20,627.7456273445591,627.7456273445591,2.7714679728911425e-05
Store_21 Dept_83,627.4610249090481,627.4610249090481,2.7702114662733867e-05
Store_9 Dept_80,-626.7764517184014,626.7764517184014,2.767189107231233e-05
WeekOfYear_31,623.387846831325,623.387846831325,2.752228573046325e-05
Store_18 Dept_51,-618.428444363889,618.428444363889,2.730333040039877e-05
Store_20 Dept_99,-616.2522887534703,616.2522887534703,2.7207254134542246e-05
Store_35 Dept_52,-615.2526731997765,615.2526731997765,2.716312156919113e-05
WeekOfYear_16,-611.0903647868298,611.0903647868298,2.6979357573755995e-05
Store_8 Dept_46,-609.7389884363462,609.7389884363462,2.6919694931571914e-05
Store_35,604.0871562632819,604.0871562632819,2.6670169149575416e-05
Store_36 Dept_25,604.0123405020344,604.0123405020344,2.666686606824545e-05
Store_2 Dept_87,603.2338933717177,603.2338933717177,2.6632497986712365e-05
Store_39 Dept_60,-599.9784509005774,599.9784509005774,2.6488771704069493e-05
Store_18 Dept_16,596.484183476103,596.484183476103,2.6334501409959867e-05
Store_32 Dept_4,596.4033966846383,596.4033966846383,2.6330934710401575e-05
Store_39 Dept_18,-595.9390250431398,595.9390250431398,2.63104329167471e-05
Store_17 Dept_87,-594.6735690720975,594.6735690720975,2.6254563619661213e-05
Store_3 Dept_34,-591.5523883028694,591.5523883028694,2.6116764929193055e-05
Store_6 Dept_13,590.468152157367,590.468152157367,2.606889640376784e-05
Store_40 Dept_20,-589.8225568434733,589.8225568434733,2.6040393668615807e-05
Store_35 Dept_59,-583.7736195594022,583.7736195594022,2.577333587924106e-05
WeekOfYear_30,-582.0000402878676,582.0000402878676,2.5695033172948472e-05
Store_27 Dept_77,-580.5777460677447,580.5777460677447,2.5632239539549967e-05
Store_18 Dept_99,-579.5983251027169,579.5983251027169,2.5588998555968208e-05
Store_34 Dept_80,578.9111142405435,578.9111142405435,2.5558658513566113e-05
Store_8 Dept_22,-573.1116856246716,573.1116856246716,2.5302616416738646e-05
Store_31 Dept_37,569.5226852542581,569.5226852542581,2.5144163706787142e-05
Store_23 Dept_60,-567.6545142896957,567.6545142896957,2.5061684820903513e-05
Store_43 Dept_42,564.4700812291107,564.4700812291107,2.492109357096426e-05
Store_41 Dept_2,564.4372808310762,564.4372808310762,2.491964544852914e-05
Store_23 Dept_56,564.3004428759335,564.3004428759335,2.4913604115963302e-05
Store_9 Dept_51,563.6233032228196,563.6233032228196,2.4883708712793098e-05
Store_38 Dept_90,561.2808616130511,561.2808616130511,2.4780290996809907e-05
WeekOfYear_40,-560.4982658453226,560.4982658453226,2.4745739754849775e-05
Store_32 Dept_71,-560.1708967901409,560.1708967901409,2.4731286562151488e-05
Store_26 Dept_93,-559.3990036443388,559.3990036443388,2.469720783600991e-05
Store_12 Dept_78,-556.8057976583216,556.8057976583216,2.458271898854859e-05
Store_22 Dept_85,555.7408254403392,555.7408254403392,2.4535700956632664e-05
Store_12 Dept_60,-554.8711510151207,554.8711510151207,2.4497305232133056e-05
Store_26 Dept_30,551.4676482348301,551.4676482348301,2.4347042155174275e-05
Store_36 Dept_31,550.7421590002103,550.7421590002103,2.4315012140294978e-05
Store_7 Dept_49,550.0960178438127,550.0960178438127,2.428648530644831e-05
Store_32 Dept_42,-547.6454665464564,547.6454665464564,2.4178294597653107e-05
Store_24 Dept_47,-547.4029880033847,547.4029880033847,2.416758928188565e-05
Store_6 Dept_11,-547.380874765883,547.380874765883,2.416661299265569e-05
Store_32 Dept_44,-545.7706153032783,545.7706153032783,2.409552078055169e-05
Store_34 Dept_18,-542.3410634641338,542.3410634641338,2.3944107649666718e-05
Store_31 Dept_83,539.6700523160586,539.6700523160586,2.3826183740209322e-05
WeekOfYear_11,-539.6378928419236,539.6378928419236,2.3824763914268567e-05
Store_18 Dept_50,538.0517503716354,538.0517503716354,2.375473645624482e-05
Store_40 Dept_55,537.4222181441061,537.4222181441061,2.3726942898942304e-05
Store_10 Dept_55,536.9499057006672,536.9499057006672,2.370609052254701e-05
WeekOfYear_46,-535.5156663361468,535.5156663361468,2.3642769516536302e-05
Store_8 Dept_18,533.4015172352246,533.4015172352246,2.3549430809456686e-05
Store_40 Dept_96,533.1321754131543,533.1321754131543,2.353753949231943e-05
Store_5 Dept_82,-532.9201049204294,532.9201049204294,2.35281766779408e-05
Store_26 Dept_28,530.5715189573358,530.5715189573358,2.342448769159406e-05
Store_26 Dept_67,-527.5023269437885,527.5023269437885,2.328898428069526e-05
Store_35 Dept_78,-526.6632199547186,526.6632199547186,2.3251938094394067e-05
Store_27 Dept_99,-525.419217905828,525.419217905828,2.319701597806973e-05
Dept_34,524.9229928085077,524.9229928085077,2.3175107869041787e-05
Store_28 Dept_51,-523.266533078951,523.266533078951,2.3101975936474292e-05
Store_32 Dept_19,519.3297302943731,519.3297302943731,2.2928167910455855e-05
Store_26 Dept_71,-517.5320619329669,517.5320619329669,2.284880168196308e-05
Store_24 Dept_97,-516.6175339376772,516.6175339376772,2.2808425693045727e-05
Store_32 Dept_45,516.608263468903,516.608263468903,2.2808016406127873e-05
Store_40 Dept_71,-516.5265721783159,516.5265721783159,2.280440977335077e-05
Store_1 Dept_9,515.1471069004397,515.1471069004397,2.274350701798596e-05
Store_34 Dept_52,507.97857702491063,507.97857702491063,2.242701973241484e-05
Store_26 Dept_8,-507.7835615945799,507.7835615945799,2.241840989116963e-05
WeekOfYear_27,506.14796108144805,506.14796108144805,2.2346198883380304e-05
Store_26 Dept_85,504.2137559872325,504.2137559872325,2.2260804621148687e-05
WeekOfYear_29,-503.05420950128286,503.05420950128286,2.22096111789501e-05
Store_22,502.2774204120965,502.2774204120965,2.2175316299167695e-05
Store_22 Dept_31,500.7614146695871,500.7614146695871,2.2108385345305746e-05
WeekOfYear_15,-500.6905875706921,500.6905875706921,2.210525836157779e-05
Store_26 Dept_6,497.3531871084271,497.3531871084271,2.1957913671452173e-05
Store_13 Dept_55,-494.5382882618904,494.5382882618904,2.1833637186515024e-05
Store_37 Dept_44,493.71418358713106,493.71418358713106,2.179725334546675e-05
Store_37 Dept_18,493.0409603608017,493.0409603608017,2.1767530850731567e-05
WeekOfYear_23,492.8113449781928,492.8113449781928,2.1757393437561906e-05
Store_30 Dept_82,-490.52070065674815,490.52070065674815,2.1656262547952635e-05
Store_12 Dept_28,486.67713350078697,486.67713350078697,2.148657083190734e-05
Store_43 Dept_26,-486.1465753328592,486.1465753328592,2.146314693365754e-05
Store_34 Dept_24,-484.1774183315907,484.1774183315907,2.1376209560860604e-05
Store_17 Dept_83,-480.40525326460227,480.40525326460227,2.120967021408983e-05
Store_43 Dept_44,476.6496682717514,476.6496682717514,2.1043862869940163e-05
WeekOfYear_21,474.7370282855392,474.7370282855392,2.0959420697274127e-05
Store_8 Dept_47,473.61014683616514,473.61014683616514,2.090966940136472e-05
Store_8 Dept_6,471.24354576379216,471.24354576379216,2.0805185056257663e-05
Store_41 Dept_16,467.0839259385221,467.0839259385221,2.062153976072761e-05
Store_11 Dept_26,466.2940518868345,466.2940518868345,2.058666718588977e-05
Store_21 Dept_1,-465.35971887441315,465.35971887441315,2.054541681460651e-05
Store_34 Dept_29,-465.26411614048203,465.26411614048203,2.0541195998026205e-05
Store_41 Dept_54,-463.3746207460772,463.3746207460772,2.0457775648406724e-05
Store_40 Dept_31,463.3023017125466,463.3023017125466,2.0454582796453164e-05
Store_41 Dept_72,-463.01764135454243,463.01764135454243,2.044201517302427e-05
Store_27 Dept_51,-462.44383447023336,462.44383447023336,2.0416681863906466e-05
Store_33 Dept_14,-458.68756189856515,458.68756189856515,2.0250844163469346e-05
Store_28 Dept_98,457.2899060951283,457.2899060951283,2.018913830479636e-05
Store_36 Dept_24,455.330448797303,455.330448797303,2.0102629169429817e-05
Store_40 Dept_6,455.2132299818372,455.2132299818372,2.009745401282605e-05
WeekOfYear_20,-453.92474129907333,453.92474129907333,2.0040567832147765e-05
Store_32 Dept_67,452.2890654254691,452.2890654254691,1.9968353497228365e-05
Store_37 Dept_4,451.8479396944134,451.8479396944134,1.9948877999791438e-05
Store_24 Dept_37,445.75965166986845,445.75965166986845,1.9680082893385998e-05
Store_32 Dept_35,-443.9626640886149,443.9626640886149,1.9600746721022765e-05
Store_32 Dept_36,-441.50592655417745,441.50592655417745,1.949228289271551e-05
Store_39 Dept_78,-440.6737003943639,440.6737003943639,1.9455540491850338e-05
Store_1 Dept_99,-438.8380728725917,438.8380728725917,1.9374498383946384e-05
Dept_97,438.2222651921058,438.2222651921058,1.934731075906166e-05
Store_13 Dept_3,436.754721968966,436.754721968966,1.9282519403063368e-05
Store_41 Dept_67,-435.79869129176046,435.79869129176046,1.924031108989383e-05
Store_35 Dept_18,-435.17272355048095,435.17272355048095,1.9212674903014156e-05
Store_41 Dept_82,-434.26275780563526,434.26275780563526,1.9172500335348333e-05
Store_12 Dept_9,430.5691052036756,430.5691052036756,1.900942727767336e-05
Store_37 Dept_25,-426.63530922473126,426.63530922473126,1.883575200073594e-05
Store_20 Dept_81,424.83224131145175,424.83224131145175,1.8756147384519965e-05
WeekOfYear_19,-423.77651176598494,423.77651176598494,1.8709537412329905e-05
Store_19 Dept_99,-418.9777950397424,418.9777950397424,1.8497676283579128e-05
Store_32 Dept_81,418.28488880637383,418.28488880637383,1.8467084793167304e-05
WeekOfYear_24,417.9190598133598,417.9190598133598,1.8450933611963825e-05
Store_18 Dept_44,413.21545275504894,413.21545275504894,1.8243271531157037e-05
Store_28 Dept_33,-412.7237309501083,412.7237309501083,1.8221562240409287e-05
Store_24 Dept_17,-411.25946885963504,411.25946885963504,1.8156915744903908e-05
Store_23 Dept_47,-409.01738188237306,409.01738188237306,1.8057928639630017e-05
Store_26,-406.4836717741625,406.4836717741625,1.794606650771521e-05
Store_36 Dept_17,-403.6835226770429,403.6835226770429,1.7822441217407495e-05
Store_39 Dept_47,-403.4579428127588,403.4579428127588,1.7812481970509396e-05
Store_45 Dept_13,400.7187898351801,400.7187898351801,1.769154963072837e-05
Store_19 Dept_97,399.37190773699297,399.37190773699297,1.7632085407708985e-05
Store_34 Dept_95,-398.38260250664956,398.38260250664956,1.7588408038375344e-05
Store_12 Dept_82,-393.9560078302964,393.9560078302964,1.7392975926384714e-05
Store_22 Dept_59,-391.1303046172278,391.1303046172278,1.726822243365163e-05
Store_22 Dept_21,-390.69566270487206,390.69566270487206,1.7249033193817887e-05
Store_28 Dept_99,-389.6986361277978,389.6986361277978,1.720501493058965e-05
Store_42 Dept_23,-389.04033984747565,389.04033984747565,1.7175951453631574e-05
Store_6 Dept_94,387.9944211504731,387.9944211504731,1.712977462587329e-05
